region1;region2;value;year
Belgium;"Iberian Peninsula";0.945066;349
Belarus;"Iberian Peninsula";0.041667;349
Germany;"Iberian Peninsula";9.9892413180594;349
"Iberian Peninsula";Romania;1.4933731541;349
"Iberian Peninsula";Lebanon;0.2252414;349
"Iberian Peninsula";Tajikistan;0.018519;349
"Iberian Peninsula";Slovenia;0.459821;349
"Iberian Peninsula";Luxembourg;3.041984;349
"Iberian Peninsula";"United Kingdom";56.52347401862385;349
"Iberian Peninsula";Ukraine;2.034978744;349
"Iberian Peninsula";Moldova;0.503718;349
"Iberian Peninsula";Jordan;0.019231;349
"Iberian Peninsula";Poland;0.49795881;349
"Iberian Peninsula";"Iberian Peninsula";15.23422264;349
"Iberian Peninsula";Turkey;22.0172089258;349
"Iberian Peninsula";Russia;0.055;349
"Iberian Peninsula";Slovakia;0.201166;349
"Iberian Peninsula";Syria;0.6290121;349
"Iberian Peninsula";Serbia;1.547358;349
"Iberian Peninsula";Uzbekistan;0.018519;349
"Iberian Peninsula";Israel;4.63994655139;349
"Iberian Peninsula";Latvia;0.18;349
"Iberian Peninsula";Libya;1.40472519;349
"Iberian Peninsula";Iran;0.018519;349
"Iberian Peninsula";Macedonia;0.199074;349
"Iberian Peninsula";Tunisia;0.789843;349
"Iberian Peninsula";Lithuania;0.076923;349
"Iberian Peninsula";Italy;17.2439087847;349
"Iberian Peninsula";"Palestinian Territory";18.507123;349
"Iberian Peninsula";"Sri Lanka";1.351264987;349
"Iberian Peninsula";Switzerland;0.150026;349
"Iberian Peninsula";Japan;0.037037;349
"Iberian Peninsula";Netherlands;1.242877;349
Croatia;"Iberian Peninsula";3.55469125;349
Cyprus;"Iberian Peninsula";0.11859;349
Georgia;"Iberian Peninsula";0.299667;349
Bulgaria;"Iberian Peninsula";0.026667;349
Afghanistan;"Iberian Peninsula";0.031852;349
Greece;"Iberian Peninsula";4.14279823;349
France;"Iberian Peninsula";19.41938746;349
Hungary;"Iberian Peninsula";2.177023;349
Austria;"Iberian Peninsula";3.711849;349
Egypt;"Iberian Peninsula";2.872801029;349
Belarus;"Iberian Peninsula";0.041667;350
Bulgaria;"Iberian Peninsula";0.026667;350
France;"Iberian Peninsula";45.71105413;350
Croatia;"Iberian Peninsula";3.55469125;350
Greece;"Iberian Peninsula";4.7427982;350
Hungary;"Iberian Peninsula";2.177023;350
Germany;"Iberian Peninsula";18.655907984726;350
"Iberian Peninsula";"United Kingdom";117.68711038226034;350
"Iberian Peninsula";Poland;0.49795881;350
"Iberian Peninsula";"Sri Lanka";1.351264987;350
"Iberian Peninsula";Serbia;1.547358;350
"Iberian Peninsula";Israel;4.63994655139;350
"Iberian Peninsula";Slovakia;0.201166;350
"Iberian Peninsula";Syria;0.6290121;350
"Iberian Peninsula";Lebanon;0.3365586494;350
"Iberian Peninsula";Slovenia;1.709821;350
"Iberian Peninsula";Jordan;0.019231;350
"Iberian Peninsula";Iran;0.018519;350
"Iberian Peninsula";Macedonia;0.199074;350
"Iberian Peninsula";Ukraine;2.388312077;350
"Iberian Peninsula";Libya;1.40472519;350
"Iberian Peninsula";Turkey;22.974784683;350
"Iberian Peninsula";Luxembourg;10.708651;350
"Iberian Peninsula";Tajikistan;0.018519;350
"Iberian Peninsula";Netherlands;4.909544;350
"Iberian Peninsula";Japan;0.037037;350
"Iberian Peninsula";"Palestinian Territory";18.507123;350
"Iberian Peninsula";Uzbekistan;0.018519;350
"Iberian Peninsula";Latvia;0.18;350
"Iberian Peninsula";"Iberian Peninsula";26.960889309;350
"Iberian Peninsula";Romania;1.8467064875;350
"Iberian Peninsula";Russia;0.055;350
"Iberian Peninsula";Switzerland;0.48336;350
"Iberian Peninsula";Moldova;0.503718;350
"Iberian Peninsula";Tunisia;1.123177;350
"Iberian Peninsula";Italy;26.2205754514;350
"Iberian Peninsula";Lithuania;0.076923;350
Cyprus;"Iberian Peninsula";0.11859;350
Egypt;"Iberian Peninsula";2.872801029;350
"Czech Republic";"Iberian Peninsula";1.208016;350
Belgium;"Iberian Peninsula";3.278399;350
Georgia;"Iberian Peninsula";0.299667;350
Austria;"Iberian Peninsula";4.045183;350
Afghanistan;"Iberian Peninsula";0.031852;350
Algeria;"Iberian Peninsula";0.6075169;350
Denmark;"Iberian Peninsula";0.011111;350
Egypt;"Iberian Peninsula";2.0581157144;351
Denmark;"Iberian Peninsula";0.011111;351
Cyprus;"Iberian Peninsula";0.041667;351
Austria;"Iberian Peninsula";3.022455;351
Georgia;"Iberian Peninsula";0.222744;351
Bulgaria;"Iberian Peninsula";0.026667;351
"Iberian Peninsula";Tunisia;0.802407;351
"Iberian Peninsula";Ukraine;2.333953103;351
"Iberian Peninsula";"Sri Lanka";1.120495756;351
"Iberian Peninsula";Libya;1.17395596;351
"Iberian Peninsula";Italy;24.383629064439;351
"Iberian Peninsula";Slovenia;3.166231;351
"Iberian Peninsula";Tajikistan;0.018519;351
"Iberian Peninsula";Jordan;0.019231;351
"Iberian Peninsula";Turkey;33.47233713091;351
"Iberian Peninsula";Russia;0.055;351
"Iberian Peninsula";Slovakia;0.101515;351
"Iberian Peninsula";"United Kingdom";99.92403620153912;351
"Iberian Peninsula";Lebanon;0.25655865;351
"Iberian Peninsula";Netherlands;3.201852;351
"Iberian Peninsula";Iran;0.018519;351
"Iberian Peninsula";Japan;0.037037;351
"Iberian Peninsula";Latvia;0.18;351
"Iberian Peninsula";"Iberian Peninsula";21.7676147261;351
"Iberian Peninsula";Switzerland;0.48336;351
"Iberian Peninsula";Uzbekistan;0.018519;351
"Iberian Peninsula";"Palestinian Territory";18.353276;351
"Iberian Peninsula";Romania;1.53901418;351
"Iberian Peninsula";Syria;0.589012;351
"Iberian Peninsula";Serbia;2.557964;351
"Iberian Peninsula";Moldova;0.760128;351
"Iberian Peninsula";Luxembourg;9.554805;351
"Iberian Peninsula";Israel;4.2040491155;351
"Iberian Peninsula";Poland;0.64795881;351
"Iberian Peninsula";Macedonia;0.199074;351
France;"Iberian Peninsula";45.5111852447;351
Croatia;"Iberian Peninsula";1.7015444;351
Belgium;"Iberian Peninsula";2.925253;351
Afghanistan;"Iberian Peninsula";0.031852;351
Algeria;"Iberian Peninsula";0.530594;351
Greece;"Iberian Peninsula";4.238719;351
Germany;"Iberian Peninsula";14.714217322447;351
"Czech Republic";"Iberian Peninsula";0.823401;351
Belarus;"Iberian Peninsula";0.041667;351
Hungary;"Iberian Peninsula";1.892407;351
Algeria;"Iberian Peninsula";0.530594;352
"Czech Republic";"Iberian Peninsula";0.823401;352
Greece;"Iberian Peninsula";4.238719;352
Denmark;"Iberian Peninsula";0.011111;352
Georgia;"Iberian Peninsula";0.222744;352
Cyprus;"Iberian Peninsula";0.041667;352
Croatia;"Iberian Peninsula";1.7015444;352
Austria;"Iberian Peninsula";3.022455;352
Germany;"Iberian Peninsula";14.714217322447;352
France;"Iberian Peninsula";47.5546635055;352
Belgium;"Iberian Peninsula";2.925253;352
Belarus;"Iberian Peninsula";0.041667;352
Bulgaria;"Iberian Peninsula";0.026667;352
Egypt;"Iberian Peninsula";2.0581157144;352
Afghanistan;"Iberian Peninsula";0.031852;352
Hungary;"Iberian Peninsula";1.892407;352
"Iberian Peninsula";Libya;1.17395596;352
"Iberian Peninsula";Romania;1.53901418;352
"Iberian Peninsula";Switzerland;0.48336;352
"Iberian Peninsula";"Sri Lanka";1.120495756;352
"Iberian Peninsula";Tunisia;0.802407;352
"Iberian Peninsula";Slovakia;0.101515;352
"Iberian Peninsula";Poland;0.64795881;352
"Iberian Peninsula";Luxembourg;10.554805;352
"Iberian Peninsula";Lebanon;0.25655865;352
"Iberian Peninsula";Iran;0.018519;352
"Iberian Peninsula";Russia;0.055;352
"Iberian Peninsula";Macedonia;0.199074;352
"Iberian Peninsula";Uzbekistan;0.018519;352
"Iberian Peninsula";Slovenia;2.166231;352
"Iberian Peninsula";Moldova;0.760128;352
"Iberian Peninsula";Italy;28.550295731106;352
"Iberian Peninsula";"Iberian Peninsula";21.7676147261;352
"Iberian Peninsula";Jordan;0.019231;352
"Iberian Peninsula";Netherlands;2.201852;352
"Iberian Peninsula";"United Kingdom";96.92403620153912;352
"Iberian Peninsula";Tajikistan;0.018519;352
"Iberian Peninsula";Israel;4.2040491155;352
"Iberian Peninsula";Ukraine;2.333953103;352
"Iberian Peninsula";Serbia;2.557964;352
"Iberian Peninsula";Syria;0.589012;352
"Iberian Peninsula";"Palestinian Territory";18.353276;352
"Iberian Peninsula";Turkey;33.47233713091;352
"Iberian Peninsula";Latvia;0.18;352
"Iberian Peninsula";Japan;0.037037;352
Belgium;"Iberian Peninsula";2.925253;353
Hungary;"Iberian Peninsula";1.892407;353
"Iberian Peninsula";Netherlands;2.201852;353
"Iberian Peninsula";Japan;0.037037;353
"Iberian Peninsula";Switzerland;1.0833597;353
"Iberian Peninsula";Macedonia;0.199074;353
"Iberian Peninsula";Jordan;0.019231;353
"Iberian Peninsula";Italy;27.550295731106;353
"Iberian Peninsula";Latvia;0.18;353
"Iberian Peninsula";Uzbekistan;0.018519;353
"Iberian Peninsula";Ukraine;2.333953103;353
"Iberian Peninsula";Lebanon;0.25655865;353
"Iberian Peninsula";Luxembourg;9.697662;353
"Iberian Peninsula";"Sri Lanka";1.120495756;353
"Iberian Peninsula";Moldova;0.760128;353
"Iberian Peninsula";Israel;4.2040491155;353
"Iberian Peninsula";Tunisia;0.802407;353
"Iberian Peninsula";"Palestinian Territory";18.353276;353
"Iberian Peninsula";Turkey;33.47233713091;353
"Iberian Peninsula";Russia;0.055;353
"Iberian Peninsula";Tajikistan;0.018519;353
"Iberian Peninsula";Syria;0.589012;353
"Iberian Peninsula";Slovenia;1.166231;353
"Iberian Peninsula";Romania;1.53901418;353
"Iberian Peninsula";"Iberian Peninsula";21.7676147261;353
"Iberian Peninsula";Libya;1.17395596;353
"Iberian Peninsula";Slovakia;0.101515;353
"Iberian Peninsula";"United Kingdom";107.14582036975186;353
"Iberian Peninsula";Iran;0.018519;353
"Iberian Peninsula";Serbia;2.557964;353
"Iberian Peninsula";Poland;0.64795881;353
Belarus;"Iberian Peninsula";0.041667;353
Austria;"Iberian Peninsula";3.022455;353
"Czech Republic";"Iberian Peninsula";0.823401;353
Germany;"Iberian Peninsula";14.714217322447;353
Georgia;"Iberian Peninsula";0.222744;353
Egypt;"Iberian Peninsula";2.0581157144;353
Denmark;"Iberian Peninsula";0.011111;353
Cyprus;"Iberian Peninsula";0.041667;353
Algeria;"Iberian Peninsula";0.530594;353
Afghanistan;"Iberian Peninsula";0.031852;353
Croatia;"Iberian Peninsula";1.7015444;353
France;"Iberian Peninsula";51.6975206484;353
Greece;"Iberian Peninsula";4.238719;353
Bulgaria;"Iberian Peninsula";0.026667;353
Belgium;"Iberian Peninsula";0.591919;354
Algeria;"Iberian Peninsula";0.530594;354
Belarus;"Iberian Peninsula";0.041667;354
Croatia;"Iberian Peninsula";1.7015444;354
Greece;"Iberian Peninsula";4.238719;354
Afghanistan;"Iberian Peninsula";0.031852;354
Egypt;"Iberian Peninsula";2.0581157144;354
Hungary;"Iberian Peninsula";1.892407;354
"Iberian Peninsula";Tajikistan;0.018519;354
"Iberian Peninsula";"Sri Lanka";1.120495756;354
"Iberian Peninsula";Slovakia;0.101515;354
"Iberian Peninsula";Jordan;0.019231;354
"Iberian Peninsula";Netherlands;0.678042;354
"Iberian Peninsula";Romania;1.205680846;354
"Iberian Peninsula";"Palestinian Territory";18.353276;354
"Iberian Peninsula";Tunisia;0.469074;354
"Iberian Peninsula";Syria;0.589012;354
"Iberian Peninsula";Serbia;2.557964;354
"Iberian Peninsula";Poland;0.64795881;354
"Iberian Peninsula";Russia;0.055;354
"Iberian Peninsula";Italy;20.883629064439;354
"Iberian Peninsula";Slovenia;1.166231;354
"Iberian Peninsula";Lebanon;0.25655865;354
"Iberian Peninsula";Turkey;32.80567046425;354
"Iberian Peninsula";"United Kingdom";38.094681653395796;354
"Iberian Peninsula";Luxembourg;2.030995;354
"Iberian Peninsula";Latvia;0.18;354
"Iberian Peninsula";Ukraine;2.00061977;354
"Iberian Peninsula";"Iberian Peninsula";11.1009480594;354
"Iberian Peninsula";Uzbekistan;0.018519;354
"Iberian Peninsula";Libya;1.17395596;354
"Iberian Peninsula";Switzerland;0.7500264;354
"Iberian Peninsula";Japan;0.037037;354
"Iberian Peninsula";Macedonia;0.199074;354
"Iberian Peninsula";Iran;0.018519;354
"Iberian Peninsula";Israel;4.2040491155;354
"Iberian Peninsula";Moldova;0.760128;354
Georgia;"Iberian Peninsula";0.222744;354
Bulgaria;"Iberian Peninsula";0.026667;354
Germany;"Iberian Peninsula";7.04755065578;354
"Czech Republic";"Iberian Peninsula";0.823401;354
Cyprus;"Iberian Peninsula";0.041667;354
France;"Iberian Peninsula";16.5308539817;354
Denmark;"Iberian Peninsula";0.011111;354
Austria;"Iberian Peninsula";2.689122;354
Cyprus;"Iberian Peninsula";0.041667;355
Belgium;"Iberian Peninsula";0.591919;355
Denmark;"Iberian Peninsula";0.011111;355
Austria;"Iberian Peninsula";2.855789;355
Afghanistan;"Iberian Peninsula";0.031852;355
Algeria;"Iberian Peninsula";0.530594;355
Belarus;"Iberian Peninsula";0.041667;355
Hungary;"Iberian Peninsula";2.059074;355
Georgia;"Iberian Peninsula";0.222744;355
Germany;"Iberian Peninsula";7.04755065578;355
Egypt;"Iberian Peninsula";2.5581157144;355
France;"Iberian Peninsula";20.0114095373;355
"Czech Republic";"Iberian Peninsula";0.823401;355
Bulgaria;"Iberian Peninsula";0.026667;355
Croatia;"Iberian Peninsula";3.2015444;355
"Iberian Peninsula";Macedonia;0.199074;355
"Iberian Peninsula";Jordan;0.019231;355
"Iberian Peninsula";Slovenia;1.024074;355
"Iberian Peninsula";Latvia;0.18;355
"Iberian Peninsula";"Palestinian Territory";18.403276;355
"Iberian Peninsula";Luxembourg;2.030995;355
"Iberian Peninsula";Syria;0.589012;355
"Iberian Peninsula";Iran;0.018519;355
"Iberian Peninsula";Switzerland;0.7500264;355
"Iberian Peninsula";Lebanon;0.381558649;355
"Iberian Peninsula";"Iberian Peninsula";11.1453925039;355
"Iberian Peninsula";Turkey;24.73900379758;355
"Iberian Peninsula";Israel;4.0873824488;355
"Iberian Peninsula";Tajikistan;0.018519;355
"Iberian Peninsula";Netherlands;0.678042;355
"Iberian Peninsula";Romania;1.205680846;355
"Iberian Peninsula";Poland;0.64795881;355
"Iberian Peninsula";Moldova;0.426795;355
"Iberian Peninsula";Tunisia;0.469074;355
"Iberian Peninsula";Serbia;13.391298;355
"Iberian Peninsula";Slovakia;0.101515;355
"Iberian Peninsula";Uzbekistan;0.018519;355
"Iberian Peninsula";Italy;24.016962397772;355
"Iberian Peninsula";"United Kingdom";40.99728212620902;355
"Iberian Peninsula";Libya;1.17395596;355
"Iberian Peninsula";Ukraine;1.667286436;355
"Iberian Peninsula";"Sri Lanka";1.120495756;355
"Iberian Peninsula";Japan;0.037037;355
"Iberian Peninsula";Russia;0.055;355
Greece;"Iberian Peninsula";6.0720523;355
Afghanistan;"Iberian Peninsula";0.031852;356
Croatia;"Iberian Peninsula";3.2015444;356
Bulgaria;"Iberian Peninsula";0.026667;356
"Czech Republic";"Iberian Peninsula";0.823401;356
France;"Iberian Peninsula";16.0114095373;356
Belarus;"Iberian Peninsula";0.041667;356
Hungary;"Iberian Peninsula";2.059074;356
Georgia;"Iberian Peninsula";0.097744;356
Greece;"Iberian Peninsula";5.47205231;356
Belgium;"Iberian Peninsula";0.591919;356
Germany;"Iberian Peninsula";7.04755065578;356
Egypt;"Iberian Peninsula";2.5581157144;356
Denmark;"Iberian Peninsula";0.011111;356
Algeria;"Iberian Peninsula";0.530594;356
"Iberian Peninsula";Libya;1.17395596;356
"Iberian Peninsula";Syria;0.589012;356
"Iberian Peninsula";Tunisia;0.469074;356
"Iberian Peninsula";Japan;0.037037;356
"Iberian Peninsula";"Iberian Peninsula";11.1453925039;356
"Iberian Peninsula";Ukraine;1.667286436;356
"Iberian Peninsula";Italy;21.900295731106;356
"Iberian Peninsula";Latvia;0.18;356
"Iberian Peninsula";Moldova;0.426795;356
"Iberian Peninsula";Luxembourg;2.030995;356
"Iberian Peninsula";Netherlands;0.678042;356
"Iberian Peninsula";"Palestinian Territory";18.403276;356
"Iberian Peninsula";Macedonia;0.199074;356
"Iberian Peninsula";Russia;0.055;356
"Iberian Peninsula";Lebanon;0.381558649;356
"Iberian Peninsula";Romania;1.205680846;356
"Iberian Peninsula";"United Kingdom";34.7949011738281;356
"Iberian Peninsula";Israel;4.0873824488;356
"Iberian Peninsula";Iran;0.018519;356
"Iberian Peninsula";Turkey;20.3961466547;356
"Iberian Peninsula";Serbia;12.891298;356
"Iberian Peninsula";"Sri Lanka";1.120495756;356
"Iberian Peninsula";Tajikistan;0.018519;356
"Iberian Peninsula";Slovenia;1.024074;356
"Iberian Peninsula";Switzerland;0.7500264;356
"Iberian Peninsula";Poland;0.39795881;356
"Iberian Peninsula";Slovakia;0.101515;356
"Iberian Peninsula";Uzbekistan;0.018519;356
"Iberian Peninsula";Jordan;0.019231;356
Cyprus;"Iberian Peninsula";0.041667;356
Austria;"Iberian Peninsula";2.855789;356
Cyprus;"Iberian Peninsula";0.041667;357
Croatia;"Iberian Peninsula";3.2015444;357
Belarus;"Iberian Peninsula";0.041667;357
"Iberian Peninsula";Switzerland;0.7500264;357
"Iberian Peninsula";Turkey;20.3961466547;357
"Iberian Peninsula";Syria;0.589012;357
"Iberian Peninsula";"Sri Lanka";1.120495756;357
"Iberian Peninsula";Moldova;0.426795;357
"Iberian Peninsula";Macedonia;0.199074;357
"Iberian Peninsula";Serbia;12.891298;357
"Iberian Peninsula";Tajikistan;0.018519;357
"Iberian Peninsula";Italy;21.900295731106;357
"Iberian Peninsula";Luxembourg;2.030995;357
"Iberian Peninsula";Latvia;0.18;357
"Iberian Peninsula";Jordan;0.019231;357
"Iberian Peninsula";Tunisia;0.469074;357
"Iberian Peninsula";Japan;0.037037;357
"Iberian Peninsula";Uzbekistan;0.018519;357
"Iberian Peninsula";Israel;4.0873824488;357
"Iberian Peninsula";"Palestinian Territory";18.403276;357
"Iberian Peninsula";Netherlands;0.678042;357
"Iberian Peninsula";Poland;0.39795881;357
"Iberian Peninsula";Lebanon;0.381558649;357
"Iberian Peninsula";Russia;0.055;357
"Iberian Peninsula";Romania;1.205680846;357
"Iberian Peninsula";Slovakia;0.101515;357
"Iberian Peninsula";"United Kingdom";34.461567840494766;357
"Iberian Peninsula";Iran;0.018519;357
"Iberian Peninsula";Ukraine;1.667286436;357
"Iberian Peninsula";Slovenia;1.024074;357
"Iberian Peninsula";"Iberian Peninsula";11.1453925039;357
"Iberian Peninsula";Libya;1.17395596;357
"Czech Republic";"Iberian Peninsula";0.823401;357
Belgium;"Iberian Peninsula";0.591919;357
Afghanistan;"Iberian Peninsula";0.031852;357
Egypt;"Iberian Peninsula";2.5581157144;357
France;"Iberian Peninsula";16.0114095373;357
Austria;"Iberian Peninsula";2.855789;357
Denmark;"Iberian Peninsula";0.011111;357
Bulgaria;"Iberian Peninsula";0.026667;357
Hungary;"Iberian Peninsula";2.059074;357
Greece;"Iberian Peninsula";5.47205231;357
Germany;"Iberian Peninsula";7.04755065578;357
Georgia;"Iberian Peninsula";0.097744;357
Algeria;"Iberian Peninsula";0.530594;357
"Czech Republic";"Iberian Peninsula";0.823401;358
Hungary;"Iberian Peninsula";2.059074;358
Cyprus;"Iberian Peninsula";0.041667;358
Austria;"Iberian Peninsula";2.855789;358
Bulgaria;"Iberian Peninsula";0.026667;358
Georgia;"Iberian Peninsula";0.097744;358
Denmark;"Iberian Peninsula";0.011111;358
Belarus;"Iberian Peninsula";0.041667;358
Algeria;"Iberian Peninsula";0.530594;358
Afghanistan;"Iberian Peninsula";0.031852;358
Egypt;"Iberian Peninsula";2.5581157144;358
Croatia;"Iberian Peninsula";3.2015444;358
Germany;"Iberian Peninsula";6.04755065578;358
Belgium;"Iberian Peninsula";0.591919;358
"Iberian Peninsula";Poland;0.39795881;358
"Iberian Peninsula";Romania;1.205680846;358
"Iberian Peninsula";Switzerland;1.916693;358
"Iberian Peninsula";Tunisia;0.469074;358
"Iberian Peninsula";Latvia;0.18;358
"Iberian Peninsula";Moldova;0.426795;358
"Iberian Peninsula";Jordan;0.019231;358
"Iberian Peninsula";"Sri Lanka";1.120495756;358
"Iberian Peninsula";Israel;4.0873824488;358
"Iberian Peninsula";Lebanon;0.381558649;358
"Iberian Peninsula";"Palestinian Territory";18.403276;358
"Iberian Peninsula";Macedonia;0.199074;358
"Iberian Peninsula";Japan;0.037037;358
"Iberian Peninsula";Italy;22.0917730038;358
"Iberian Peninsula";Slovenia;1.024074;358
