region1;region2;value;year
China;Spain;0.002632;433
Libya;Spain;0.0715614;433
Jordan;Spain;0.05604179715;433
Austria;Spain;0.12829735;433
Algeria;Spain;0.289869309;433
Croatia;Spain;0.025712;433
Croatia;Portugal;0.014085;433
Azerbaijan;Spain;0.014085;433
"Czech Republic";Spain;0.155751;433
Slovakia;Spain;0.049002;433
Armenia;Spain;0.034573;433
Kazakhstan;Spain;0.012733;433
Netherlands;Spain;0.2685393;433
Georgia;Spain;0.135101;433
Kyrgyzstan;Spain;0.010101;433
Belgium;Spain;0.078601;433
Spain;"United Kingdom";0.207879922;433
Spain;"Unknown mintner region";0.009434;433
Spain;Syria;0.349460099704589686;433
Spain;Turkmenistan;0.033333;433
Spain;Switzerland;0.032258;433
Spain;Spain;0.2710651;433
Spain;Tajikistan;0.003636;433
Spain;Ukraine;0.3681398777049651;433
Spain;Tunisia;0.308559312227;433
Spain;"Sri Lanka";0.736098672211834;433
Spain;Sweden;1.804128;433
Spain;Turkey;0.96557338573027125;433
Finland;Spain;0.020833;433
Bulgaria;Spain;0.067262;433
Hungary;Spain;0.041667;433
Italy;Portugal;0.4611041;433
Italy;Spain;1.9104641809729101091;433
Cyprus;Spain;0.020833;433
Serbia;Spain;0.1089655;433
Germany;Portugal;0.014085;433
Germany;Spain;0.044836;433
Denmark;Spain;0.45881294696;433
"Palestinian Territory";Spain;0.07511;433
Israel;Spain;0.643759543296203372718;433
India;Spain;0.141204;433
Russia;Spain;0.154794322;433
Portugal;Turkey;0.140845;433
Portugal;Spain;0.3504985;433
Egypt;Spain;0.3742496;433
Egypt;Portugal;0.028169;433
Lebanon;Spain;0.11050980976382243;433
Luxembourg;Spain;0.042254;433
Greece;Portugal;0.028169;433
Greece;Spain;0.394733689;433
France;Portugal;0.070423;433
France;Spain;0.5359523407328409;433
Poland;Spain;0.446717;433
Romania;Spain;0.11315267;433
Slovenia;Spain;0.042254;433
Cyprus;Spain;0.020833;434
Spain;Turkey;0.96557338573027125;434
Spain;Ukraine;0.3681398777049651;434
Spain;"Sri Lanka";0.736098672211834;434
Spain;Turkmenistan;0.033333;434
Spain;Tajikistan;0.003636;434
Spain;Syria;0.349460099704589686;434
Spain;"Unknown mintner region";0.009434;434
Spain;Sweden;1.804128;434
Spain;Switzerland;0.032258;434
Spain;"United Kingdom";0.207879922;434
Spain;Spain;0.2763007008;434
Spain;Tunisia;0.458559312227;434
Croatia;Spain;0.025712;434
Croatia;Portugal;0.014085;434
Lebanon;Spain;0.11050980976382243;434
Belgium;Spain;0.078601;434
Serbia;Spain;0.1089655;434
Denmark;Spain;0.45881294696;434
Netherlands;Spain;0.2685393;434
Bulgaria;Spain;0.067262;434
Kazakhstan;Spain;0.012733;434
Portugal;Spain;0.3504985;434
Portugal;Turkey;0.140845;434
Italy;Spain;1.9104641809729101091;434
Italy;Portugal;0.4611041;434
Germany;Portugal;0.014085;434
Germany;Spain;0.044836;434
Slovakia;Spain;0.049002;434
France;Spain;0.5359523407328409;434
France;Portugal;0.070423;434
Russia;Spain;0.154794322;434
Finland;Spain;0.020833;434
Egypt;Portugal;0.028169;434
Egypt;Spain;0.3742496;434
Armenia;Spain;0.034573;434
Kyrgyzstan;Spain;0.010101;434
Georgia;Spain;0.135101;434
India;Spain;0.141204;434
Slovenia;Spain;0.042254;434
Austria;Spain;0.12829735;434
Greece;Spain;0.4047336889;434
Greece;Portugal;0.028169;434
Poland;Spain;0.446717;434
Algeria;Spain;0.289869309;434
Libya;Spain;0.0715614;434
"Czech Republic";Spain;0.155751;434
"Palestinian Territory";Spain;0.07511;434
Jordan;Spain;0.05604179715;434
Luxembourg;Spain;0.042254;434
Israel;Spain;0.643759543296203372718;434
Hungary;Spain;0.041667;434
Romania;Spain;0.11315267;434
Azerbaijan;Spain;0.014085;434
China;Spain;0.002632;434
Austria;Spain;0.12829735;435
Croatia;Portugal;0.014085;435
Croatia;Spain;0.025712;435
Georgia;Spain;0.135101;435
Egypt;Spain;0.3742496;435
Egypt;Portugal;0.028169;435
Portugal;Spain;0.3504985;435
Portugal;Turkey;0.140845;435
"Palestinian Territory";Spain;0.07511;435
Jordan;Spain;0.05604179715;435
Lebanon;Spain;0.11050980976382243;435
Kazakhstan;Spain;0.012733;435
France;Spain;0.5359523407328409;435
France;Portugal;0.070423;435
Serbia;Spain;0.1089655;435
"Czech Republic";Spain;0.155751;435
Slovenia;Spain;0.042254;435
Greece;Spain;0.4047336889;435
Greece;Portugal;0.028169;435
Belgium;Spain;0.078601;435
Luxembourg;Spain;0.042254;435
Germany;Portugal;0.014085;435
Germany;Spain;0.044836;435
Israel;Spain;0.643759543296203372718;435
Denmark;Spain;0.45881294696;435
Italy;Portugal;0.4611041;435
Italy;Spain;1.9104641809729101091;435
Bulgaria;Spain;0.067262;435
Finland;Spain;0.020833;435
Slovakia;Spain;0.049002;435
Kyrgyzstan;Spain;0.010101;435
Romania;Spain;0.11315267;435
Algeria;Spain;0.30986931;435
Cyprus;Spain;0.020833;435
Netherlands;Spain;0.2685393;435
Hungary;Spain;0.041667;435
Russia;Spain;0.154794322;435
Azerbaijan;Spain;0.014085;435
India;Spain;0.141204;435
China;Spain;0.002632;435
Armenia;Spain;0.034573;435
Libya;Spain;0.0715614;435
Spain;Turkey;0.96557338573027125;435
Spain;Ukraine;0.3681398777049651;435
Spain;Syria;0.349460099704589686;435
Spain;Switzerland;0.032258;435
Spain;"Sri Lanka";0.736098672211834;435
Spain;"United Kingdom";0.207879922;435
Spain;Spain;0.2763007008;435
Spain;Tunisia;0.4888623425302;435
Spain;Tajikistan;0.003636;435
Spain;Sweden;1.804128;435
Spain;"Unknown mintner region";0.009434;435
Spain;Turkmenistan;0.033333;435
Poland;Spain;0.446717;435
Greece;Spain;0.4047336889;436
Greece;Portugal;0.028169;436
Austria;Spain;0.12829735;436
Italy;Spain;1.8104641809729101091;436
Italy;Portugal;0.279286;436
Georgia;Spain;0.135101;436
Jordan;Spain;0.05604179715;436
"Palestinian Territory";Spain;0.07511;436
Finland;Spain;0.020833;436
Kyrgyzstan;Spain;0.010101;436
Israel;Spain;0.643759543296203372718;436
Kazakhstan;Spain;0.012733;436
Russia;Spain;0.154794322;436
Croatia;Spain;0.025712;436
Croatia;Portugal;0.014085;436
Slovakia;Spain;0.049002;436
Bulgaria;Spain;0.067262;436
Slovenia;Spain;0.042254;436
Poland;Spain;0.446717;436
Lebanon;Spain;0.11050980976382243;436
China;Spain;0.002632;436
Luxembourg;Spain;0.042254;436
Denmark;Spain;0.45881294696;436
Egypt;Portugal;0.028169;436
Egypt;Spain;0.3742496;436
Cyprus;Spain;0.020833;436
Spain;Ukraine;0.3681398777049651;436
Spain;"Unknown mintner region";0.009434;436
Spain;Syria;0.349460099704589686;436
Spain;"United Kingdom";0.207879922;436
Spain;Spain;0.2763007008;436
Spain;"Sri Lanka";0.736098672211834;436
Spain;Turkmenistan;0.033333;436
Spain;Sweden;1.804128;436
Spain;Tunisia;0.4888623425302;436
Spain;Switzerland;0.032258;436
Spain;Tajikistan;0.003636;436
Spain;Turkey;0.66557338573027125;436
"Czech Republic";Spain;0.155751;436
Romania;Spain;0.11315267;436
Belgium;Spain;0.078601;436
Portugal;Turkey;0.140845;436
Portugal;Spain;0.3504985;436
India;Spain;0.141204;436
Algeria;Spain;0.30986931;436
Armenia;Spain;0.034573;436
France;Spain;0.5359523407328409;436
France;Portugal;0.070423;436
Netherlands;Spain;0.2685393;436
Azerbaijan;Spain;0.014085;436
Libya;Spain;0.0715614;436
Germany;Portugal;0.014085;436
Germany;Spain;0.044836;436
Hungary;Spain;0.041667;436
Serbia;Spain;0.1089655;436
Greece;Portugal;0.028169;437
Greece;Spain;0.4047336889;437
Lebanon;Spain;0.11050980976382243;437
Slovenia;Spain;0.042254;437
Spain;Switzerland;0.032258;437
Spain;Turkey;0.66557338573027125;437
Spain;"Unknown mintner region";0.009434;437
Spain;Turkmenistan;0.033333;437
Spain;"United Kingdom";0.207879922;437
Spain;Tajikistan;0.003636;437
Spain;Spain;0.2763007008;437
Spain;"Sri Lanka";0.736098672211834;437
Spain;Tunisia;0.4888623425302;437
Spain;Sweden;1.804128;437
Spain;Ukraine;0.3681398777049651;437
Spain;Syria;0.349460099704589686;437
Luxembourg;Spain;0.042254;437
Italy;Portugal;0.279286;437
Italy;Spain;1.8104641809729101091;437
Austria;Spain;0.12829735;437
Kyrgyzstan;Spain;0.010101;437
Romania;Spain;0.11315267;437
China;Spain;0.002632;437
Serbia;Spain;0.1089655;437
"Palestinian Territory";Spain;0.07511;437
Finland;Spain;0.020833;437
Netherlands;Spain;0.2685393;437
"Czech Republic";Spain;0.155751;437
Cyprus;Spain;0.020833;437
Jordan;Spain;0.05604179715;437
Israel;Spain;0.643759543296203372718;437
Georgia;Spain;0.135101;437
Algeria;Spain;0.30986931;437
Russia;Spain;0.154794322;437
Egypt;Portugal;0.028169;437
Egypt;Spain;0.3742496;437
Germany;Spain;0.044836;437
Germany;Portugal;0.014085;437
Azerbaijan;Spain;0.014085;437
Libya;Spain;0.0715614;437
Belgium;Spain;0.078601;437
Portugal;Turkey;0.140845;437
Portugal;Spain;0.3504985;437
Slovakia;Spain;0.049002;437
Armenia;Spain;0.034573;437
Bulgaria;Spain;0.067262;437
Croatia;Spain;0.025712;437
Croatia;Portugal;0.014085;437
Denmark;Spain;0.45881294696;437
Poland;Spain;0.446717;437
France;Spain;0.5359523407328409;437
France;Portugal;0.070423;437
Hungary;Spain;0.041667;437
India;Spain;0.141204;437
Kazakhstan;Spain;0.012733;437
Hungary;Spain;0.041667;438
France;Portugal;0.070423;438
France;Spain;0.5714742959938185;438
Georgia;Spain;0.135101;438
"Czech Republic";Spain;0.155751;438
Belgium;Spain;0.078601;438
Romania;Spain;0.11315267;438
Libya;Spain;0.0715614;438
Serbia;Spain;0.1089655;438
Netherlands;Spain;0.272215771;438
Israel;Spain;0.643759543296203372718;438
Portugal;Turkey;0.140845;438
Portugal;Spain;0.3504985;438
Denmark;Spain;0.45881294696;438
Italy;Spain;1.8178171221493806973;438
Italy;Portugal;0.279286;438
Armenia;Spain;0.034573;438
Luxembourg;Spain;0.042254;438
Lebanon;Spain;0.11050980976382243;438
Poland;Spain;0.446717;438
Germany;Portugal;0.014085;438
Germany;Spain;0.044836;438
Bulgaria;Spain;0.067262;438
Azerbaijan;Spain;0.014085;438
Austria;Spain;0.12829735;438
India;Spain;0.141204;438
Cyprus;Spain;0.020833;438
Egypt;Portugal;0.028169;438
Egypt;Spain;0.3742496;438
Russia;Spain;0.154794322;438
Greece;Portugal;0.028169;438
Greece;Spain;0.4047336889;438
Jordan;Spain;0.05604179715;438
"Palestinian Territory";Spain;0.07511;438
Spain;"United Kingdom";0.207879922;438
Spain;Spain;0.2763007008;438
Spain;Syria;0.349460099704589686;438
Spain;"Unknown mintner region";0.009434;438
Spain;Sweden;1.804128;438
Spain;Turkey;0.66557338573027125;438
Spain;"Sri Lanka";0.736098672211834;438
Spain;Tunisia;0.4888623425302;438
Spain;Tajikistan;0.003636;438
Spain;Ukraine;0.3681398777049651;438
Spain;Switzerland;0.032258;438
Spain;Turkmenistan;0.033333;438
Kyrgyzstan;Spain;0.010101;438
Algeria;Spain;0.30986931;438
China;Spain;0.002632;438
Finland;Spain;0.020833;438
Kazakhstan;Spain;0.012733;438
Slovakia;Spain;0.049002;438
Croatia;Spain;0.025712;438
Croatia;Portugal;0.014085;438
Slovenia;Spain;0.042254;438
"Czech Republic";Spain;0.155751;439
Kazakhstan;Spain;0.012733;439
France;Spain;0.6339742959938185;439
France;Portugal;0.070423;439
Belgium;Spain;0.141101;439
Kyrgyzstan;Spain;0.010101;439
Netherlands;Spain;0.272215771;439
China;Spain;0.002632;439
Greece;Portugal;0.028169;439
Greece;Spain;0.4047336889;439
Algeria;Spain;0.30986931;439
Georgia;Spain;0.135101;439
"Palestinian Territory";Spain;0.07511;439
Hungary;Spain;0.041667;439
Croatia;Portugal;0.014085;439
Croatia;Spain;0.025712;439
India;Spain;0.141204;439
Slovakia;Spain;0.049002;439
Russia;Spain;0.154794322;439
Portugal;Spain;0.3504985;439
Portugal;Turkey;0.140845;439
Serbia;Spain;0.1089655;439
Lebanon;Spain;0.11050980976382243;439
Romania;Spain;0.11315267;439
Cyprus;Spain;0.020833;439
Libya;Spain;0.0715614;439
Bulgaria;Spain;0.067262;439
Israel;Spain;0.643759543296203372718;439
Germany;Portugal;0.014085;439
Germany;Spain;0.044836;439
Azerbaijan;Spain;0.014085;439
Slovenia;Spain;0.042254;439
Austria;Spain;0.12829735;439
Luxembourg;Spain;0.042254;439
Jordan;Spain;0.05604179715;439
Finland;Spain;0.020833;439
Poland;Spain;0.446717;439
Spain;"Sri Lanka";0.736098672211834;439
Spain;Switzerland;0.032258;439
Spain;Spain;0.2763007008;439
Spain;"United Kingdom";0.207879922;439
Spain;Tunisia;0.4888623425302;439
Spain;Turkmenistan;0.033333;439
Spain;Turkey;0.66557338573027125;439
Spain;Tajikistan;0.003636;439
Spain;Syria;0.349460099704589686;439
Spain;Ukraine;0.3681398777049651;439
Spain;"Unknown mintner region";0.009434;439
Spain;Sweden;1.804128;439
Egypt;Portugal;0.028169;439
Egypt;Spain;0.3742496;439
Denmark;Spain;0.4752063895813;439
Italy;Portugal;0.279286;439
Italy;Spain;1.8803171221493806973;439
Armenia;Spain;0.034573;439
Kyrgyzstan;Spain;0.010101;440
Austria;Spain;0.12829735;440
"Palestinian Territory";Spain;0.07511;440
Netherlands;Spain;0.272215771;440
Slovenia;Spain;0.042254;440
Spain;"Sri Lanka";0.736098672211834;440
Spain;Syria;0.349460099704589686;440
Spain;"United Kingdom";0.207879922;440
Spain;Tajikistan;0.003636;440
Spain;Switzerland;0.032258;440
Spain;Sweden;1.804128;440
Spain;Spain;0.2763007008;440
Spain;Turkey;0.66557338573027125;440
Spain;Ukraine;0.3681398777049651;440
Spain;Tunisia;0.4888623425302;440
Spain;"Unknown mintner region";0.009434;440
Spain;Turkmenistan;0.033333;440
India;Spain;0.141204;440
Italy;Spain;1.9303171221493806973;440
Italy;Portugal;0.279286;440
Jordan;Spain;0.05604179715;440
Greece;Portugal;0.028169;440
Greece;Spain;0.4047336889;440
Lebanon;Spain;0.11050980976382243;440
Belgium;Spain;0.141101;440
Portugal;Turkey;0.140845;440
Portugal;Spain;0.3504985;440
Armenia;Spain;0.034573;440
"Czech Republic";Spain;0.155751;440
Georgia;Spain;0.135101;440
China;Spain;0.002632;440
Serbia;Spain;0.1089655;440
Russia;Spain;0.154794322;440
Libya;Spain;0.0715614;440
Croatia;Portugal;0.014085;440
Croatia;Spain;0.025712;440
Bulgaria;Spain;0.067262;440
Egypt;Spain;0.4409163;440
Egypt;Portugal;0.028169;440
Luxembourg;Spain;0.042254;440
Poland;Spain;0.446717;440
Israel;Spain;0.710426209962870039384;440
Denmark;Spain;0.4752063895813;440
Kazakhstan;Spain;0.012733;440
Hungary;Spain;0.041667;440
Cyprus;Spain;0.020833;440
Romania;Spain;0.11315267;440
Finland;Spain;0.020833;440
Slovakia;Spain;0.049002;440
Germany;Portugal;0.014085;440
Germany;Spain;0.044836;440
France;Portugal;0.070423;440
France;Spain;0.6339742959938185;440
Azerbaijan;Spain;0.014085;440
Algeria;Spain;0.30986931;440
Israel;Spain;0.710426209962870039384;441
Austria;Spain;0.12829735;441
Poland;Spain;0.346717;441
Croatia;Spain;0.025712;441
Croatia;Portugal;0.014085;441
Algeria;Spain;0.30986931;441
Greece;Portugal;0.028169;441
Greece;Spain;0.3047336889;441
Serbia;Spain;0.1089655;441
Germany;Portugal;0.014085;441
Germany;Spain;0.044836;441
Georgia;Spain;0.135101;441
Portugal;Spain;0.3504985;441
Portugal;Turkey;0.140845;441
Slovenia;Spain;0.042254;441
Finland;Spain;0.020833;441
Libya;Spain;0.0715614;441
Luxembourg;Spain;0.042254;441
Romania;Spain;0.11315267;441
Hungary;Spain;0.152778;441
Egypt;Spain;0.4409163;441
Egypt;Portugal;0.028169;441
Russia;Spain;0.154794322;441
Azerbaijan;Spain;0.014085;441
Kazakhstan;Spain;0.012733;441
Kyrgyzstan;Spain;0.010101;441
India;Spain;0.141204;441
Jordan;Spain;0.05604179715;441
"Czech Republic";Spain;0.055751;441
Bulgaria;Spain;0.067262;441
Italy;Portugal;0.279286;441
Italy;Spain;1.9303171221493806973;441
Cyprus;Spain;0.020833;441
France;Portugal;0.070423;441
France;Spain;0.6339742959938185;441
Denmark;Spain;0.4752063895813;441
"Palestinian Territory";Spain;0.07511;441
Armenia;Spain;0.034573;441
Slovakia;Spain;0.049002;441
Spain;Ukraine;0.3681398777049651;441
Spain;Sweden;1.804128;441
Spain;Turkmenistan;0.033333;441
Spain;"Sri Lanka";0.736098672211834;441
Spain;Tajikistan;0.003636;441
Spain;"United Kingdom";0.207879922;441
Spain;Turkey;0.66557338573027125;441
Spain;Tunisia;0.4888623425302;441
Spain;"Unknown mintner region";0.009434;441
Spain;Spain;0.2763007008;441
Spain;Syria;0.349460099704589686;441
Spain;Switzerland;0.032258;441
China;Spain;0.002632;441
Lebanon;Spain;0.11050980976382243;441
Netherlands;Spain;0.383326882;441
Belgium;Spain;0.141101;441
Hungary;Spain;0.152778;442
Bulgaria;Spain;0.067262;442
Georgia;Spain;0.135101;442
Luxembourg;Spain;0.042254;442
Algeria;Spain;0.30986931;442
India;Spain;0.141204;442
Kazakhstan;Spain;0.012733;442
Cyprus;Spain;0.020833;442
Finland;Spain;0.020833;442
Poland;Spain;0.346717;442
Libya;Spain;0.0715614;442
Romania;Spain;0.11315267;442
Kyrgyzstan;Spain;0.010101;442
"Czech Republic";Spain;0.055751;442
Netherlands;Spain;0.383326882;442
Denmark;Spain;0.4752063895813;442
Spain;Switzerland;0.032258;442
Spain;Sweden;1.804128;442
Spain;Tajikistan;0.003636;442
Spain;"United Kingdom";0.207879922;442
Spain;Ukraine;0.3681398777049651;442
Spain;"Sri Lanka";0.736098672211834;442
Spain;Turkmenistan;0.033333;442
Spain;Syria;0.349460099704589686;442
Spain;Tunisia;0.4888623425302;442
Spain;Turkey;0.66557338573027125;442
Spain;Spain;0.2763007008;442
Spain;"Unknown mintner region";0.009434;442
China;Spain;0.002632;442
Greece;Portugal;0.028169;442
Greece;Spain;0.3047336889;442
Germany;Spain;0.044836;442
Germany;Portugal;0.014085;442
Italy;Spain;1.9303171221493806973;442
Italy;Portugal;0.279286;442
Portugal;Turkey;0.140845;442
Portugal;Spain;0.3504985;442
Russia;Spain;0.104794322;442
Azerbaijan;Spain;0.014085;442
"Palestinian Territory";Spain;0.07511;442
Serbia;Spain;0.1089655;442
Slovenia;Spain;0.042254;442
Lebanon;Spain;0.11050980976382243;442
Austria;Spain;0.12829735;442
Egypt;Portugal;0.028169;442
Egypt;Spain;0.4409163;442
Slovakia;Spain;0.049002;442
France;Portugal;0.070423;442
France;Spain;0.6339742959938185;442
Israel;Spain;0.710426209962870039384;442
Armenia;Spain;0.034573;442
Belgium;Spain;0.141101;442
Jordan;Spain;0.05604179715;442
Croatia;Portugal;0.014085;442
Croatia;Spain;0.025712;442
Portugal;Spain;0.3504985;443
Portugal;Turkey;0.140845;443
Slovenia;Spain;0.042254;443
Russia;Spain;0.104794322;443
Hungary;Spain;0.152778;443
Azerbaijan;Spain;0.014085;443
Jordan;Spain;0.05604179715;443
Austria;Spain;0.12829735;443
Croatia;Portugal;0.014085;443
Croatia;Spain;0.025712;443
Kazakhstan;Spain;0.012733;443
Serbia;Spain;0.1089655;443
China;Spain;0.002632;443
Poland;Spain;0.346717;443
Greece;Spain;0.3047336889;443
Greece;Portugal;0.028169;443
Netherlands;Spain;0.383326882;443
Spain;Ukraine;0.3681398777049651;443
Spain;"United Kingdom";0.207879922;443
Spain;"Unknown mintner region";0.009434;443
Spain;Syria;0.349460099704589686;443
Spain;"Sri Lanka";0.736098672211834;443
Spain;Tunisia;0.4888623425302;443
Spain;Sweden;1.804128;443
Spain;Spain;0.2763007008;443
Spain;Tajikistan;0.003636;443
Spain;Turkmenistan;0.033333;443
Spain;Switzerland;0.032258;443
Spain;Turkey;0.66557338573027125;443
France;Portugal;0.070423;443
France;Spain;0.6339742959938185;443
Slovakia;Spain;0.049002;443
Kyrgyzstan;Spain;0.010101;443
Georgia;Spain;0.135101;443
Algeria;Spain;0.30986931;443
India;Spain;0.141204;443
Cyprus;Spain;0.020833;443
Luxembourg;Spain;0.042254;443
Lebanon;Spain;0.11050980976382243;443
Belgium;Spain;0.141101;443
Israel;Spain;0.710426209962870039384;443
Romania;Spain;0.11315267;443
Denmark;Spain;0.4752063895813;443
Italy;Spain;1.9303171221493806973;443
Italy;Portugal;0.279286;443
Libya;Spain;0.0715614;443
"Palestinian Territory";Spain;0.07511;443
Armenia;Spain;0.034573;443
Germany;Spain;0.044836;443
Germany;Portugal;0.014085;443
Bulgaria;Spain;0.067262;443
Finland;Spain;0.020833;443
"Czech Republic";Spain;0.055751;443
Egypt;Portugal;0.028169;443
Egypt;Spain;0.4409163;443
Hungary;Spain;0.152778;444
Cyprus;Spain;0.020833;444
Algeria;Spain;0.30986931;444
Romania;Spain;0.11315267;444
Israel;Spain;0.710426209962870039384;444
"Czech Republic";Spain;0.055751;444
Serbia;Spain;0.1089655;444
Portugal;Spain;0.3504985;444
Portugal;Turkey;0.140845;444
Belgium;Spain;0.141101;444
Germany;Spain;0.044836;444
Germany;Portugal;0.014085;444
"Palestinian Territory";Spain;0.07511;444
